State,ZipCode,TaxRegionName,EstimatedCombinedRate,StateRate,EstimatedCountyRate,EstimatedCityRate,EstimatedSpecialRate,RiskLevel
MS,38601,LAFAYETTE,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38602,TATE,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38603,TIPPAH,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38606,LAFAYETTE,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38610,TIPPAH,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38611,MARSHALL,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38614,ALLIGATOR,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38617,QUITMAN,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38618,MARSHALL,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38619,LAFAYETTE,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38620,PANOLA,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38621,PANOLA,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38622,CROWDER,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38623,QUITMAN,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38625,TIPPAH,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38626,COAHOMA,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38627,LAFAYETTE,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38629,TIPPAH,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38631,FRIARS POINT,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38632,TATE,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38633,UNION,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38634,HOLLY SPRINGS,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38635,MARSHALL,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38637,DESOTO,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38638,TATE,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38639,JONESTOWN,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38641,WALLS,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38642,MARSHALL,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38643,PANOLA,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38644,COAHOMA,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38645,QUITMAN,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38646,PANOLA,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38647,BENTON,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38649,MARSHALL,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38650,TIPPAH,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38651,SOUTHAVEN,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38652,PONTOTOC,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38654,MARSHALL,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38655,LAFAYETTE,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38658,PANOLA,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38659,MARSHALL,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38661,MARSHALL,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38663,TIPPAH,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38664,TUNICA,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38665,PANOLA,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38666,PANOLA,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38668,PANOLA,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38670,QUITMAN,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38671,SOUTHAVEN,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38672,SOUTHAVEN,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38673,LAFAYETTE,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38674,TIPPAH,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38676,TUNICA,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38677,LAFAYETTE,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38679,MARSHALL,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38680,WALLS,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38683,TIPPAH,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38685,LAFAYETTE,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38686,WALLS,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38701,WASHINGTON,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38702,GREENVILLE,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38703,WASHINGTON,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38704,GREENVILLE,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38720,ALLIGATOR,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38721,SHARKEY,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38722,WASHINGTON,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38723,WASHINGTON,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38725,BENOIT,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38726,BEULAH,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38730,BOYLE,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38731,WASHINGTON,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38732,SUNFLOWER,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38733,CLEVELAND,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38736,LEFLORE,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38737,LEFLORE,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38738,SUNFLOWER,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38739,COAHOMA,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38740,BOLIVAR,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38744,ISSAQUENA,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38745,ISSAQUENA,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38746,BOLIVAR,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38748,SHARKEY,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38751,SUNFLOWER,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38753,HUMPHREYS,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38754,HUMPHREYS,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38756,SUNFLOWER,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38759,SUNFLOWER,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38760,GREENVILLE,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38761,LEFLORE,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38762,SUNFLOWER,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38764,BOLIVAR,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38765,SHARKEY,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38767,COAHOMA,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38768,SUNFLOWER,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38769,ROSEDALE,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38771,SUNFLOWER,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38772,BOLIVAR,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38773,SUNFLOWER,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38774,SUNFLOWER,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38776,WASHINGTON,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38778,SUNFLOWER,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38780,WASHINGTON,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38781,WINSTONVILLE,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38782,WASHINGTON,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38801,TUPELO,0.072500,0.070000,0.000000,0.002500,0.000000,0
MS,38802,TUPELO,0.072500,0.070000,0.000000,0.002500,0.000000,0
MS,38803,TUPELO,0.072500,0.070000,0.000000,0.002500,0.000000,0
MS,38804,TUPELO,0.072500,0.070000,0.000000,0.002500,0.000000,0
MS,38820,ALGOMA,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38821,MONROE,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38824,ITAWAMBA,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38825,MONROE,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38826,TUPELO,0.072500,0.070000,0.000000,0.002500,0.000000,0
MS,38827,TISHOMINGO,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38828,LEE,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38829,PRENTISS,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38833,PRENTISS,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38834,TISHOMINGO,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38835,CORINTH,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38838,PRENTISS,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38839,DERMA,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38841,PONTOTOC,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38843,ITAWAMBA,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38844,MONROE,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38846,TISHOMINGO,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38847,ITAWAMBA,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38848,ITAWAMBA,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38849,ITAWAMBA,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38850,PONTOTOC,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38851,CALHOUN,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38852,TISHOMINGO,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38855,ITAWAMBA,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38856,ITAWAMBA,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38857,ITAWAMBA,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38858,ITAWAMBA,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38859,PRENTISS,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38860,LEE,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38862,LEE,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38863,LAFAYETTE,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38864,PONTOTOC,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38865,PRENTISS,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38866,TUPELO,0.072500,0.070000,0.000000,0.002500,0.000000,0
MS,38868,LEE,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38869,SHERMAN,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38870,ITAWAMBA,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38871,LAFAYETTE,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38873,PRENTISS,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38874,TOCCOPOLA,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38875,HOUSTON,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38876,ITAWAMBA,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38877,CHICKASAW,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38878,VARDAMAN,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38879,LEE,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38880,PRENTISS,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38901,MONTGOMERY,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38902,GRENADA,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38913,LAFAYETTE,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38914,BIG CREEK,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38915,LAFAYETTE,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38916,SLATE SPRINGS,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38917,CARROLLTON,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38920,TALLAHATCHIE,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38921,TALLAHATCHIE,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38922,YALOBUSHA,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38923,CARROLL,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38924,HUMPHREYS,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38925,MONTGOMERY,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38927,PANOLA,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38928,TALLAHATCHIE,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38929,WEBSTER,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38930,LEFLORE,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38935,GREENWOOD,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38940,TALLAHATCHIE,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38941,LEFLORE,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38943,CARROLL,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38944,LEFLORE,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38946,MORGAN CITY,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38947,CARROLLTON,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38948,TALLAHATCHIE,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38949,LAFAYETTE,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38950,LEFLORE,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38951,PITTSBORO,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38952,LEFLORE,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38953,TALLAHATCHIE,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38954,HOLMES,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38957,TALLAHATCHIE,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38959,LEFLORE,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38960,GRENADA,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38961,TALLAHATCHIE,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38962,TALLAHATCHIE,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38963,QUITMAN,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38964,QUITMAN,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38965,LAFAYETTE,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38966,WEBB,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,38967,MONTGOMERY,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,39038,BELZONI,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,39039,YAZOO,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,39040,YAZOO,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,39041,HINDS,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,39042,RANKIN,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,39043,BRANDON,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,39044,RANKIN,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,39045,MADISON,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,39046,MADISON,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,39047,RANKIN,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,39051,LEAKE,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,39054,SHARKEY,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,39056,JACKSON,0.080000,0.070000,0.000000,0.010000,0.000000,0
MS,39057,NESHOBA,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,39058,CLINTON,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,39059,HINDS,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,39060,CLINTON,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,39061,SHARKEY,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,39062,D'LO,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,39063,HOLMES,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,39066,HINDS,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,39067,ATTALA,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,39069,JEFFERSON,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,39071,MADISON,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,39073,RANKIN,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,39074,SCOTT,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,39077,COPIAH,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,39078,SIMPSON,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,39079,HOLMES,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,39080,SCOTT,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,39082,SIMPSON,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,39083,LINCOLN,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,39086,HINDS,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,39087,SCOTT,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,39088,SHARKEY,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,39090,LEAKE,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,39092,NEWTON,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,39094,LEAKE,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,39095,HOLMES,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,39096,JEFFERSON,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,39097,HUMPHREYS,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,39098,SCOTT,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,39108,WINSTON,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,39109,LEAKE,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,39110,MADISON,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,39111,SIMPSON,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,39113,MAYERSVILLE,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,39114,RANKIN,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,39115,HUMPHREYS,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,39116,SMITH,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,39117,RANKIN,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,39119,JEFFERSON DAVIS,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,39120,JEFFERSON,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,39121,NATCHEZ,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,39122,NATCHEZ,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,39130,MADISON,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,39140,JEFFERSON DAVIS,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,39144,JEFFERSON,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,39145,RANKIN,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,39146,HOLMES,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,39148,RANKIN,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,39149,JEFFERSON DAVIS,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,39150,PORT GIBSON,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,39151,RANKIN,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,39152,SCOTT,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,39153,SMITH,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,39154,HINDS,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,39156,WARREN,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,39157,MADISON,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,39158,RIDGELAND,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,39159,ISSAQUENA,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,39160,LEAKE,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,39161,RANKIN,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,39162,SATARTIA,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,39163,MADISON,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,39165,ADAMS,0.070000,0.070000,0.000000,0.000000,0.000000,0
MS,39166,HUMPHREYS,0.070000,0.070000,0.000000,0.000000,0.000000,0
